state_run1,LnL_run1,state_run2,LnL_run2
2697000,-5876.871,2697000,-5879.244
2698000,-5877.303,2698000,-5875.673
2699000,-5872.092,2699000,-5880.545
2700000,-5873.55,2700000,-5871.172
2701000,-5874.812,2701000,-5873.165
2702000,-5876.865,2702000,-5870.893
2703000,-5881.746,2703000,-5875.92
2704000,-5876.028,2704000,-5874.451
2705000,-5877.602,2705000,-5878.555
2706000,-5882.426,2706000,-5868.562
2707000,-5881.829,2707000,-5879.097
2708000,-5879.865,2708000,-5871.409
2709000,-5876.716,2709000,-5877.323
2710000,-5877.175,2710000,-5868.769
2711000,-5870.15,2711000,-5877.446
2712000,-5871.501,2712000,-5874.866
2713000,-5875.836,2713000,-5877.865
2714000,-5875.875,2714000,-5876.907
2715000,-5877.557,2715000,-5870.905
2716000,-5873.054,2716000,-5876.532
2717000,-5875.581,2717000,-5873.3
2718000,-5878.352,2718000,-5874.6
2719000,-5883.201,2719000,-5875.272
2720000,-5872.796,2720000,-5874.282
2721000,-5876.148,2721000,-5870.437
2722000,-5874.627,2722000,-5877.968
2723000,-5877.141,2723000,-5870.007
2724000,-5872.253,2724000,-5874.924
2725000,-5879.96,2725000,-5872.429
2726000,-5876.212,2726000,-5871.363
2727000,-5877.233,2727000,-5873.895
2728000,-5878.969,2728000,-5873.931
2729000,-5871.099,2729000,-5877.202
2730000,-5872.282,2730000,-5879.685
2731000,-5879.821,2731000,-5880.598
2732000,-5876.115,2732000,-5880.491
2733000,-5875.426,2733000,-5873.389
2734000,-5880.506,2734000,-5874.37
2735000,-5875.63,2735000,-5876.415
2736000,-5870.607,2736000,-5870.886
2737000,-5871.315,2737000,-5871.592
2738000,-5875.045,2738000,-5879.163
2739000,-5872.38,2739000,-5878.44
2740000,-5875.268,2740000,-5873.519
2741000,-5871.46,2741000,-5873.767
2742000,-5870.914,2742000,-5871.736
2743000,-5875.044,2743000,-5877.392
2744000,-5875.694,2744000,-5871.424
2745000,-5876.161,2745000,-5873.639
2746000,-5878.727,2746000,-5876.857
2747000,-5878.773,2747000,-5873.907
2748000,-5871.848,2748000,-5877.116
2749000,-5871.9,2749000,-5870.033
2750000,-5873.379,2750000,-5873.232
2751000,-5876.601,2751000,-5880.856
2752000,-5871.879,2752000,-5876.719
2753000,-5871.094,2753000,-5875.824
2754000,-5876.176,2754000,-5870.223
2755000,-5879.292,2755000,-5878.662
2756000,-5876.537,2756000,-5873.878
2757000,-5873.057,2757000,-5874.633
2758000,-5870.816,2758000,-5882.421
2759000,-5874.809,2759000,-5877.613
2760000,-5874.016,2760000,-5878.872
2761000,-5880.028,2761000,-5874.762
2762000,-5872.952,2762000,-5870.505
2763000,-5874.667,2763000,-5874.615
2764000,-5880.015,2764000,-5874.089
2765000,-5878.896,2765000,-5874.885
2766000,-5875.149,2766000,-5878.324
2767000,-5877.228,2767000,-5884.23
2768000,-5875.019,2768000,-5874.04
2769000,-5871.143,2769000,-5885.5
2770000,-5873.642,2770000,-5870.266
2771000,-5875.745,2771000,-5870.809
2772000,-5876.389,2772000,-5869.583
2773000,-5877.442,2773000,-5871.145
2774000,-5875.376,2774000,-5874.008
2775000,-5880.083,2775000,-5877.8
2776000,-5874.59,2776000,-5873.2
2777000,-5871.834,2777000,-5871.857
2778000,-5873.888,2778000,-5874.521
2779000,-5877.19,2779000,-5880.929
2780000,-5869.406,2780000,-5873.706
2781000,-5876.165,2781000,-5876.268
2782000,-5875.412,2782000,-5871.274
2783000,-5872.516,2783000,-5872.141
2784000,-5876.52,2784000,-5869.648
2785000,-5871.675,2785000,-5871.974
2786000,-5869.041,2786000,-5874.525
2787000,-5875.332,2787000,-5872.363
2788000,-5873.648,2788000,-5873.509
2789000,-5881.423,2789000,-5875.074
2790000,-5878.947,2790000,-5873.578
2791000,-5876.115,2791000,-5878.997
2792000,-5879.631,2792000,-5871.521
2793000,-5872.806,2793000,-5879.854
2794000,-5876.745,2794000,-5877.379
2795000,-5874.659,2795000,-5871.945
2796000,-5880.188,2796000,-5873.712
2797000,-5874.904,2797000,-5874.31
2798000,-5875.178,2798000,-5874.338
2799000,-5871.915,2799000,-5878.121
2800000,-5873.823,2800000,-5876.02
2801000,-5873.481,2801000,-5872.649
2802000,-5875.859,2802000,-5881.301
2803000,-5879.662,2803000,-5881.14
2804000,-5876.347,2804000,-5872.336
2805000,-5875.061,2805000,-5873.58
2806000,-5874.988,2806000,-5881.144
2807000,-5870.706,2807000,-5870.953
2808000,-5870.126,2808000,-5874.635
2809000,-5878.527,2809000,-5880.545
2810000,-5871.046,2810000,-5876.86
2811000,-5871.875,2811000,-5875.83
2812000,-5870.752,2812000,-5874.792
2813000,-5877.186,2813000,-5879.028
2814000,-5874.33,2814000,-5877.126
2815000,-5874.019,2815000,-5875.69
2816000,-5871.096,2816000,-5873.736
2817000,-5882.128,2817000,-5873.087
2818000,-5876.155,2818000,-5875.453
2819000,-5874.862,2819000,-5877.235
2820000,-5881.012,2820000,-5874.075
2821000,-5872.725,2821000,-5873.38
2822000,-5877.171,2822000,-5871.531
2823000,-5875.155,2823000,-5872.425
2824000,-5873.382,2824000,-5871.047
2825000,-5871.327,2825000,-5874.214
2826000,-5876.267,2826000,-5881.953
2827000,-5874.769,2827000,-5875.203
2828000,-5872.499,2828000,-5871.479
2829000,-5876.413,2829000,-5872.703
2830000,-5876.217,2830000,-5871.575
2831000,-5872.632,2831000,-5876.381
2832000,-5879.139,2832000,-5871.281
2833000,-5872.963,2833000,-5875.951
2834000,-5873.645,2834000,-5873.58
2835000,-5873.691,2835000,-5874.911
2836000,-5878.321,2836000,-5872.541
2837000,-5874.697,2837000,-5874.933
2838000,-5869.276,2838000,-5872.104
2839000,-5873.632,2839000,-5880.295
2840000,-5873.69,2840000,-5872.221
2841000,-5874.935,2841000,-5877.607
2842000,-5874.58,2842000,-5872.874
2843000,-5879.964,2843000,-5873.499
2844000,-5876.316,2844000,-5886.048
2845000,-5874.754,2845000,-5876.607
2846000,-5871.258,2846000,-5873.602
2847000,-5876.608,2847000,-5872.553
2848000,-5872.589,2848000,-5879.977
2849000,-5870.761,2849000,-5878.737
2850000,-5877.915,2850000,-5876.363
2851000,-5872.939,2851000,-5877.019
2852000,-5879.765,2852000,-5873.751
2853000,-5879.254,2853000,-5873.153
2854000,-5873.851,2854000,-5872.346
2855000,-5868.794,2855000,-5871.917
2856000,-5876.257,2856000,-5871.665
2857000,-5875.043,2857000,-5873.208
2858000,-5881.159,2858000,-5873.77
2859000,-5875.333,2859000,-5874.995
2860000,-5874.275,2860000,-5874.126
2861000,-5873.303,2861000,-5882.932
2862000,-5875.956,2862000,-5873.488
2863000,-5873.612,2863000,-5876.167
2864000,-5871.197,2864000,-5871.821
2865000,-5874.398,2865000,-5878.414
2866000,-5874.254,2866000,-5875.799
2867000,-5875.906,2867000,-5879.596
2868000,-5869.327,2868000,-5870.657
2869000,-5875.635,2869000,-5876.743
2870000,-5879.062,2870000,-5874.341
2871000,-5879.681,2871000,-5874.855
2872000,-5871.697,2872000,-5874.331
2873000,-5874.816,2873000,-5871.002
2874000,-5872.948,2874000,-5883.012
2875000,-5871.621,2875000,-5871.21
2876000,-5873.047,2876000,-5874.14
2877000,-5875.737,2877000,-5873.247
2878000,-5876.789,2878000,-5873.841
2879000,-5881.78,2879000,-5870.293
2880000,-5870.764,2880000,-5872.566
2881000,-5873.961,2881000,-5871.196
2882000,-5871.752,2882000,-5876.725
2883000,-5874.148,2883000,-5872.176
2884000,-5875.859,2884000,-5878.364
2885000,-5875.267,2885000,-5876.057
2886000,-5873.099,2886000,-5873.193
2887000,-5874.544,2887000,-5871.442
2888000,-5875.588,2888000,-5877.015
2889000,-5874.835,2889000,-5874.36
2890000,-5872.261,2890000,-5880.319
2891000,-5872.228,2891000,-5871.757
2892000,-5879.103,2892000,-5873.375
2893000,-5872.432,2893000,-5873.498
2894000,-5875.024,2894000,-5872.56
2895000,-5870.347,2895000,-5872.693
2896000,-5876.951,2896000,-5874.015
2897000,-5868.612,2897000,-5879.618
2898000,-5872.85,2898000,-5882.322
2899000,-5872.867,2899000,-5880.826
2900000,-5876.621,2900000,-5871.377
2901000,-5871.997,2901000,-5871.446
2902000,-5876.013,2902000,-5870.457
2903000,-5873.253,2903000,-5879.643
2904000,-5871.978,2904000,-5875.104
2905000,-5874.271,2905000,-5872.228
2906000,-5876.703,2906000,-5872.894
2907000,-5872.814,2907000,-5882.693
2908000,-5875.573,2908000,-5874.547
2909000,-5876.146,2909000,-5876.8
2910000,-5872.665,2910000,-5875.502
2911000,-5875.782,2911000,-5871.684
2912000,-5871.409,2912000,-5875.753
2913000,-5877.212,2913000,-5870.197
2914000,-5874.36,2914000,-5872.38
2915000,-5873.106,2915000,-5877.03
2916000,-5870.603,2916000,-5877.494
2917000,-5877.026,2917000,-5877.356
2918000,-5874.612,2918000,-5876.238
2919000,-5875.735,2919000,-5879.738
2920000,-5875.074,2920000,-5877.816
2921000,-5876.746,2921000,-5873.36
2922000,-5876.465,2922000,-5874.614
2923000,-5869.735,2923000,-5878.545
2924000,-5871.142,2924000,-5877.816
2925000,-5875.511,2925000,-5877.082
2926000,-5878.191,2926000,-5871.579
2927000,-5875.086,2927000,-5881.994
2928000,-5875.052,2928000,-5873.882
2929000,-5878.175,2929000,-5875.861
2930000,-5881.73,2930000,-5886.065
2931000,-5870.718,2931000,-5872.93
2932000,-5875.204,2932000,-5872.032
2933000,-5873.837,2933000,-5872.129
2934000,-5874.974,2934000,-5871.879
2935000,-5876.521,2935000,-5872.836
2936000,-5871.676,2936000,-5870.029
2937000,-5871.55,2937000,-5875.26
2938000,-5875.531,2938000,-5869.702
2939000,-5872.446,2939000,-5881.165
2940000,-5873.263,2940000,-5872.104
2941000,-5873.102,2941000,-5882.097
2942000,-5873.501,2942000,-5878.228
2943000,-5874.6,2943000,-5871.569
2944000,-5872.667,2944000,-5873.846
2945000,-5872.639,2945000,-5874.544
2946000,-5874.871,2946000,-5877.545
2947000,-5875.16,2947000,-5876.193
2948000,-5879.456,2948000,-5874.711
2949000,-5872.259,2949000,-5872.498
2950000,-5874.646,2950000,-5879.62
2951000,-5874.014,2951000,-5879.707
2952000,-5873.493,2952000,-5872.779
2953000,-5873.527,2953000,-5875.205
2954000,-5874.114,2954000,-5875.72
2955000,-5869.251,2955000,-5874.505
2956000,-5877.654,2956000,-5872.49
2957000,-5872.058,2957000,-5870.017
2958000,-5874.533,2958000,-5877.613
2959000,-5873.582,2959000,-5873.616
2960000,-5875.258,2960000,-5872.045
2961000,-5872.416,2961000,-5874.473
2962000,-5874.336,2962000,-5872.388
2963000,-5870.065,2963000,-5876.778
2964000,-5874.693,2964000,-5869.619
2965000,-5874.89,2965000,-5871.955
2966000,-5877.28,2966000,-5876.23
2967000,-5878.035,2967000,-5875.522
2968000,-5875.582,2968000,-5870.661
2969000,-5870.251,2969000,-5869.135
2970000,-5874.137,2970000,-5874.2
2971000,-5880.234,2971000,-5872.638
2972000,-5872.454,2972000,-5874.406
2973000,-5871.833,2973000,-5872.831
2974000,-5881.322,2974000,-5875.371
2975000,-5880.46,2975000,-5875.8
2976000,-5878.602,2976000,-5873.83
2977000,-5874.481,2977000,-5871.423
2978000,-5877.065,2978000,-5875.285
2979000,-5877.307,2979000,-5873.257
2980000,-5872.168,2980000,-5873.45
2981000,-5877.491,2981000,-5875.388
2982000,-5875.67,2982000,-5872.003
2983000,-5877.563,2983000,-5879.293
2984000,-5869.805,2984000,-5870.069
2985000,-5873.069,2985000,-5871.87
2986000,-5877.828,2986000,-5874.893
2987000,-5871.571,2987000,-5873.747
2988000,-5875.218,2988000,-5875.543
2989000,-5874.622,2989000,-5880.006
2990000,-5871.977,2990000,-5875.598
2991000,-5872.766,2991000,-5873.127
2992000,-5876.576,2992000,-5880.793
2993000,-5874.741,2993000,-5873.516
2994000,-5873.062,2994000,-5877.228
2995000,-5877.045,2995000,-5874.397
2996000,-5873.188,2996000,-5873.016
2997000,-5875.036,2997000,-5873.983
2998000,-5876.204,2998000,-5872.124
2999000,-5875.022,2999000,-5871.136
3000000,-5870.529,3000000,-5878.882
3001000,-5869.589,3001000,-5877.715
3002000,-5880.69,3002000,-5876.999
3003000,-5874.561,3003000,-5871.193
3004000,-5873.488,3004000,-5875.518
3005000,-5871.662,3005000,-5873.216
3006000,-5874.245,3006000,-5876.555
3007000,-5875.781,3007000,-5877.209
3008000,-5877.852,3008000,-5868.919
3009000,-5876.344,3009000,-5879.941
3010000,-5870.156,3010000,-5872.525
3011000,-5870.751,3011000,-5877.99
3012000,-5870.441,3012000,-5871.531
3013000,-5878.354,3013000,-5869.815
3014000,-5877.885,3014000,-5878.802
3015000,-5876.135,3015000,-5875.662
3016000,-5876.364,3016000,-5877.079
3017000,-5873.039,3017000,-5872.681
3018000,-5874.756,3018000,-5871.719
3019000,-5874.158,3019000,-5877.036
3020000,-5874.812,3020000,-5875.146
3021000,-5869.59,3021000,-5872.181
3022000,-5877.46,3022000,-5868.548
3023000,-5881.547,3023000,-5877.094
3024000,-5872.134,3024000,-5875.039
3025000,-5876.07,3025000,-5872.26
3026000,-5881.247,3026000,-5878.062
3027000,-5874.943,3027000,-5872.181
3028000,-5871.202,3028000,-5869.82
3029000,-5880.07,3029000,-5871.945
3030000,-5877.335,3030000,-5875.785
3031000,-5880.066,3031000,-5872.797
3032000,-5876.605,3032000,-5878.678
3033000,-5876.136,3033000,-5880.951
3034000,-5873.36,3034000,-5880.751
3035000,-5874.245,3035000,-5875.843
3036000,-5872.68,3036000,-5875
3037000,-5880.396,3037000,-5874.839
3038000,-5872.577,3038000,-5877.832
3039000,-5874.604,3039000,-5877.319
3040000,-5871.32,3040000,-5874.801
3041000,-5874.468,3041000,-5872.012
3042000,-5869.198,3042000,-5869.159
3043000,-5873.457,3043000,-5873.391
3044000,-5873.947,3044000,-5871.66
3045000,-5875.913,3045000,-5871.107
3046000,-5871.211,3046000,-5874.127
3047000,-5881.195,3047000,-5875.892
3048000,-5882.521,3048000,-5872.246
3049000,-5874.375,3049000,-5875
3050000,-5871.796,3050000,-5870.629
3051000,-5872.788,3051000,-5875.198
3052000,-5880.318,3052000,-5874.142
3053000,-5888.441,3053000,-5881.119
3054000,-5878.184,3054000,-5882.365
3055000,-5879.585,3055000,-5874.155
3056000,-5877.395,3056000,-5879.059
3057000,-5873.092,3057000,-5872.523
3058000,-5873.852,3058000,-5881.492
3059000,-5872.053,3059000,-5874.681
3060000,-5873.437,3060000,-5872.143
3061000,-5871.472,3061000,-5869.562
3062000,-5876.91,3062000,-5875.426
3063000,-5878.004,3063000,-5873.985
3064000,-5879.416,3064000,-5877.965
3065000,-5875.057,3065000,-5873.026
3066000,-5879.552,3066000,-5872.014
3067000,-5875.073,3067000,-5872.639
3068000,-5884.002,3068000,-5870.488
3069000,-5872.358,3069000,-5874.97
3070000,-5874.526,3070000,-5876.103
3071000,-5874.379,3071000,-5876.914
3072000,-5873.611,3072000,-5875.415
3073000,-5869.331,3073000,-5876.245
3074000,-5873.626,3074000,-5872.643
3075000,-5870.425,3075000,-5873.955
3076000,-5874.745,3076000,-5880.584
3077000,-5880.664,3077000,-5873.106
3078000,-5869.702,3078000,-5872.009
3079000,-5876.31,3079000,-5873.794
3080000,-5870.178,3080000,-5871.963
3081000,-5874.167,3081000,-5872.773
3082000,-5877.47,3082000,-5878.478
3083000,-5869.232,3083000,-5871.924
3084000,-5873.065,3084000,-5871.539
3085000,-5870.673,3085000,-5876.957
3086000,-5869.582,3086000,-5877.823
3087000,-5875.149,3087000,-5879.225
3088000,-5873.867,3088000,-5872.815
3089000,-5873.823,3089000,-5874.253
3090000,-5873.751,3090000,-5878.509
3091000,-5874.412,3091000,-5872.259
3092000,-5877.213,3092000,-5878.007
3093000,-5873.136,3093000,-5876.384
3094000,-5874.844,3094000,-5874.478
3095000,-5875.177,3095000,-5874.722
3096000,-5875.181,3096000,-5874.973
3097000,-5881.798,3097000,-5873.779
3098000,-5874.781,3098000,-5873.496
3099000,-5871.43,3099000,-5875.661
3100000,-5877.11,3100000,-5874.263
3101000,-5882.185,3101000,-5875.461
3102000,-5871.986,3102000,-5874.682
3103000,-5871.594,3103000,-5872.713
3104000,-5880.07,3104000,-5874.62
3105000,-5873.068,3105000,-5870.631
3106000,-5875.875,3106000,-5876.426
3107000,-5872.27,3107000,-5876.283
3108000,-5872.674,3108000,-5876.563
3109000,-5873.163,3109000,-5877.043
3110000,-5873.367,3110000,-5870.355
3111000,-5875.934,3111000,-5875.399
3112000,-5873.881,3112000,-5875.913
3113000,-5875.58,3113000,-5875.527
3114000,-5873.139,3114000,-5874.26
3115000,-5873.194,3115000,-5876.064
3116000,-5891.083,3116000,-5879.818
3117000,-5876.946,3117000,-5876.489
3118000,-5875.599,3118000,-5878.525
3119000,-5878.314,3119000,-5877.846
3120000,-5875.936,3120000,-5876.652
3121000,-5874.458,3121000,-5875.958
3122000,-5875.069,3122000,-5876.63
3123000,-5879.341,3123000,-5873.685
3124000,-5870.714,3124000,-5871.194
3125000,-5869.402,3125000,-5877.167
3126000,-5873.592,3126000,-5874.856
3127000,-5874.171,3127000,-5869.54
3128000,-5873.088,3128000,-5871.135
3129000,-5867.876,3129000,-5871.241
3130000,-5871.716,3130000,-5879.31
3131000,-5870.497,3131000,-5873.054
3132000,-5871.86,3132000,-5875.99
3133000,-5874.455,3133000,-5876.411
3134000,-5878.424,3134000,-5878.332
3135000,-5873.438,3135000,-5872.187
3136000,-5877.114,3136000,-5880.333
3137000,-5874.211,3137000,-5875.202
3138000,-5873.885,3138000,-5878.924
3139000,-5869.327,3139000,-5870.406
3140000,-5869.42,3140000,-5878.164
3141000,-5872.237,3141000,-5869.452
3142000,-5871.96,3142000,-5878.185
3143000,-5873.73,3143000,-5876.548
3144000,-5876.54,3144000,-5872.62
3145000,-5879.667,3145000,-5872.745
3146000,-5871.123,3146000,-5875.617
3147000,-5871.433,3147000,-5871.678
3148000,-5875.753,3148000,-5875.27
3149000,-5874.018,3149000,-5878.154
3150000,-5872.174,3150000,-5874.828
3151000,-5878.78,3151000,-5874.25
3152000,-5875.637,3152000,-5872.442
3153000,-5871.246,3153000,-5878.723
3154000,-5870.832,3154000,-5875.639
3155000,-5876.639,3155000,-5873.701
3156000,-5874.381,3156000,-5877.176
3157000,-5876.471,3157000,-5871.19
3158000,-5872.914,3158000,-5876.701
3159000,-5872.535,3159000,-5869.63
3160000,-5872.273,3160000,-5881.124
3161000,-5877.055,3161000,-5871.486
3162000,-5872.364,3162000,-5873.837
3163000,-5870.388,3163000,-5877.442
3164000,-5881.411,3164000,-5874.985
3165000,-5873.881,3165000,-5875.36
3166000,-5872.879,3166000,-5871.393
3167000,-5878.73,3167000,-5876.394
3168000,-5874.105,3168000,-5871.668
3169000,-5870.338,3169000,-5872.304
3170000,-5872.491,3170000,-5872.24
3171000,-5872.093,3171000,-5873.038
3172000,-5876.36,3172000,-5877.779
3173000,-5879.827,3173000,-5870.522
3174000,-5877.383,3174000,-5881.583
3175000,-5875.696,3175000,-5874.719
3176000,-5873.922,3176000,-5870.911
3177000,-5876.923,3177000,-5873.305
3178000,-5872.339,3178000,-5878.561
3179000,-5876.474,3179000,-5879.006
3180000,-5870.993,3180000,-5878.875
3181000,-5871.729,3181000,-5876.482
3182000,-5876.336,3182000,-5870.622
3183000,-5873.178,3183000,-5873.048
3184000,-5873.977,3184000,-5879.933
3185000,-5872.831,3185000,-5883.525
3186000,-5874.024,3186000,-5872.291
3187000,-5872.318,3187000,-5872.276
3188000,-5873.476,3188000,-5872.15
3189000,-5872.381,3189000,-5871.678
3190000,-5876.408,3190000,-5871.137
3191000,-5871.819,3191000,-5869.873
3192000,-5878.565,3192000,-5870.127
3193000,-5877.219,3193000,-5870.651
3194000,-5875.361,3194000,-5878.164
3195000,-5870.392,3195000,-5881.405
3196000,-5873.952,3196000,-5873.448
3197000,-5874.42,3197000,-5880.904
3198000,-5878.781,3198000,-5877.909
3199000,-5873.133,3199000,-5869.574
3200000,-5869.265,3200000,-5875.602
3201000,-5878.44,3201000,-5878.14
3202000,-5870.842,3202000,-5870.812
3203000,-5872.594,3203000,-5880.869
3204000,-5876.404,3204000,-5880.867
3205000,-5875.977,3205000,-5874.963
3206000,-5872.343,3206000,-5879.976
3207000,-5873.087,3207000,-5877.781
3208000,-5873.601,3208000,-5875.997
3209000,-5873.678,3209000,-5869.07
3210000,-5873.371,3210000,-5876.613
3211000,-5874.235,3211000,-5870.014
3212000,-5872.044,3212000,-5875.278
3213000,-5874.853,3213000,-5871.712
3214000,-5876.099,3214000,-5879.323
3215000,-5879.979,3215000,-5878.033
3216000,-5871.874,3216000,-5869.492
3217000,-5879.942,3217000,-5876.063
3218000,-5874.06,3218000,-5869.042
3219000,-5875.92,3219000,-5873.506
3220000,-5878.751,3220000,-5874.518
3221000,-5872.229,3221000,-5870.509
3222000,-5876.995,3222000,-5880.291
